TABLE NAME,COLUM NAME,COLUM NAME.1,COLUM NAME.2,Unnamed: 4,Unnamed: 5,Unnamed: 6,COLUM NAME.3,Unnamed: 8
"(31, 0, 'Saturday-10-12'),",31,0,2024-10-12 00:00:00,DEU620   N,3000,0,0,2024-10-12 00:00:00
"(32, 0, 'Saturday-10-12'),",32,0,2024-10-12 00:00:00,DEU68024 L,2000,0,0,2024-10-12 00:00:00
"(33, -535, 'Saturday-10-12'),",33,-535,2024-10-12 00:00:00,DEU700Y  H,2000,0,-535,2024-10-12 00:00:00
"(34, 168, 'Saturday-10-12'),",34,168,2024-10-12 00:00:00,DEU7071  H,3500,0,168,2024-10-12 00:00:00
"(35, 0, 'Saturday-10-12'),",35,0,2024-10-12 00:00:00,DEU70DUE L,0,0,0,2024-10-12 00:00:00
"(36, 1411, 'Saturday-10-12'),",36,1411,2024-10-12 00:00:00,DEU780   B,2500,0,1411,2024-10-12 00:00:00
"(37, 0, 'Saturday-10-12'),",37,0,2024-10-12 00:00:00,DEU78055 L,2500,0,0,2024-10-12 00:00:00
"(38, 160, 'Saturday-10-12'),",38,160,2024-10-12 00:00:00,DEU790   B,314,0,160,2024-10-12 00:00:00
"(39, 0, 'Saturday-10-12'),",39,0,2024-10-12 00:00:00,DEU81024 L,2000,0,0,2024-10-12 00:00:00
"(40, 0, 'Saturday-10-12'),",40,0,2024-10-12 00:00:00,DEU83024 L,2000,0,0,2024-10-12 00:00:00
"(41, 12153, 'Saturday-10-12'),",41,12153,2024-10-12 00:00:00,DEU850   B,13368,0,12153,2024-10-12 00:00:00
"(42, 0, 'Saturday-10-12'),",42,0,2024-10-12 00:00:00,DEU85016 L,0,0,0,2024-10-12 00:00:00
"(43, 1638, 'Saturday-10-12'),",43,1638,2024-10-12 00:00:00,DEUBIE001,500,1,1638,2024-10-12 00:00:00
"(44, 0, 'Saturday-10-12'),",44,0,2024-10-12 00:00:00,DEUBRE001,0,0,0,2024-10-12 00:00:00
"(45, 0, 'Saturday-10-12'),",45,0,2024-10-12 00:00:00,DEUBRE002,0,0,0,2024-10-12 00:00:00
"(46, -7261, 'Saturday-10-12'),",46,-7261,2024-10-12 00:00:00,DEUBRV001,22254,0,-7261,2024-10-12 00:00:00
"(47, -1751, 'Saturday-10-12'),",47,-1751,2024-10-12 00:00:00,DEUBRV002,2191,0,-1751,2024-10-12 00:00:00
"(48, 136, 'Saturday-10-12'),",48,136,2024-10-12 00:00:00,DEUBTL001,2528,0,136,2024-10-12 00:00:00
"(49, 2087, 'Saturday-10-12'),",49,2087,2024-10-12 00:00:00,DEUCAN001,1971,1,2087,2024-10-12 00:00:00
"(50, -213, 'Saturday-10-12'),",50,-213,2024-10-12 00:00:00,DEUCUX001,3000,0,-213,2024-10-12 00:00:00
"(51, -993, 'Saturday-10-12'),",51,-993,2024-10-12 00:00:00,DEUCUX002,3000,0,-993,2024-10-12 00:00:00
"(52, 4583, 'Saturday-10-12'),",52,4583,2024-10-12 00:00:00,DEUDAR001,3200,1,4583,2024-10-12 00:00:00
"(53, 0, 'Saturday-10-12'),",53,0,2024-10-12 00:00:00,DEUDAR002,0,0,0,2024-10-12 00:00:00
"(54, 0, 'Saturday-10-12'),",54,0,2024-10-12 00:00:00,DEUDD    K,3000,0,0,2024-10-12 00:00:00
"(55, 5281, 'Saturday-10-12'),",55,5281,2024-10-12 00:00:00,DEUDRS001,8056,0,5281,2024-10-12 00:00:00
"(56, 0, 'Saturday-10-12'),",56,0,2024-10-12 00:00:00,DEUDUE001,0,0,0,2024-10-12 00:00:00
"(57, 2408, 'Saturday-10-12'),",57,2408,2024-10-12 00:00:00,DEUDUI001,4014,0,2408,2024-10-12 00:00:00
"(58, 14, 'Saturday-10-12'),",58,14,2024-10-12 00:00:00,DEUEGI001,2222,0,14,2024-10-12 00:00:00
"(59, 0, 'Saturday-10-12'),",59,0,2024-10-12 00:00:00,DEUEMD   L,3000,0,0,2024-10-12 00:00:00
"(60, -8418, 'Saturday-10-12'),",60,-8418,2024-10-12 00:00:00,DEUEME001,11619,0,-8418,2024-10-12 00:00:00
"(61, 2113, 'Saturday-10-12'),",61,2113,2024-10-12 00:00:00,DEUEME002,44650,0,2113,2024-10-12 00:00:00
"(62, 2599, 'Saturday-10-12'),",62,2599,2024-10-12 00:00:00,DEUEME003,10300,0,2599,2024-10-12 00:00:00
"(63, 5748, 'Saturday-10-12'),",63,5748,2024-10-12 00:00:00,DEUEME004,3000,1,5748,2024-10-12 00:00:00
"(64, 0, 'Saturday-10-12'),",64,0,2024-10-12 00:00:00,DEUEME005,3000,0,0,2024-10-12 00:00:00
"(65, 1731, 'Saturday-10-12'),",65,1731,2024-10-12 00:00:00,DEUEME006,1995,0,1731,2024-10-12 00:00:00
"(66, 5280, 'Saturday-10-12'),",66,5280,2024-10-12 00:00:00,DEUESS001,4500,1,5280,2024-10-12 00:00:00
"(67, 2572, 'Saturday-10-12'),",67,2572,2024-10-12 00:00:00,DEUFAB001,3157,0,2572,2024-10-12 00:00:00
"(68, 1285, 'Saturday-10-12'),",68,1285,2024-10-12 00:00:00,DEUFLB001,2222,0,1285,2024-10-12 00:00:00
"(69, 2703, 'Saturday-10-12'),",69,2703,2024-10-12 00:00:00,DEUFUW001,4754,0,2703,2024-10-12 00:00:00
"(70, 4291, 'Saturday-10-12'),",70,4291,2024-10-12 00:00:00,DEUGHU001,6622,0,4291,2024-10-12 00:00:00
"(71, 1221, 'Saturday-10-12'),",71,1221,2024-10-12 00:00:00,DEUGIG001,890,1,1221,2024-10-12 00:00:00
"(72, 2749, 'Saturday-10-12'),",72,2749,2024-10-12 00:00:00,DEUGIZ001,1500,1,2749,2024-10-12 00:00:00
"(73, 0, 'Saturday-10-12'),",73,0,2024-10-12 00:00:00,DEUGME001,369,0,0,2024-10-12 00:00:00
"(74, 0, 'Saturday-10-12'),",74,0,2024-10-12 00:00:00,DEUGRM001,0,0,0,2024-10-12 00:00:00
"(75, 96, 'Saturday-10-12'),",75,96,2024-10-12 00:00:00,DEUHAJ001,11492,0,96,2024-10-12 00:00:00
"(76, 985, 'Saturday-10-12'),",76,985,2024-10-12 00:00:00,DEUHAJ002,2222,0,985,2024-10-12 00:00:00
"(77, 21, 'Saturday-10-12'),",77,21,2024-10-12 00:00:00,DEUHAJ003,106,0,21,2024-10-12 00:00:00
"(78, 9, 'Saturday-10-12'),",78,9,2024-10-12 00:00:00,DEUHAJ004,175,0,9,2024-10-12 00:00:00
"(79, 4229, 'Saturday-10-12'),",79,4229,2024-10-12 00:00:00,DEUHAM001,3000,1,4229,2024-10-12 00:00:00
"(80, -1780, 'Saturday-10-12'),",80,-1780,2024-10-12 00:00:00,DEUHAM002,2259,0,-1780,2024-10-12 00:00:00
"(81, 1, 'Saturday-10-12'),",81,1,2024-10-12 00:00:00,DEUHEA001,0,1,1,2024-10-12 00:00:00
"(82, 86, 'Saturday-10-12'),",82,86,2024-10-12 00:00:00,DEUHEN001,2222,0,86,2024-10-12 00:00:00
"(83, 2824, 'Saturday-10-12'),",83,2824,2024-10-12 00:00:00,DEUHMA001,2222,1,2824,2024-10-12 00:00:00
"(84, 8620, 'Saturday-10-12'),",84,8620,2024-10-12 00:00:00,DEUILG001,8140,1,8620,2024-10-12 00:00:00
"(85, -20468, 'Saturday-10-12'),",85,-20468,2024-10-12 00:00:00,DEUING001,5314,0,-20468,2024-10-12 00:00:00
"(86, 9243, 'Saturday-10-12'),",86,9243,2024-10-12 00:00:00,DEUKAK001,2222,1,9243,2024-10-12 00:00:00
"(87, 1281, 'Saturday-10-12'),",87,1281,2024-10-12 00:00:00,DEUKAS001,2222,0,1281,2024-10-12 00:00:00
"(88, 8305, 'Saturday-10-12'),",88,8305,2024-10-12 00:00:00,DEUKIP001,5884,1,8305,2024-10-12 00:00:00
"(89, 557, 'Saturday-10-12'),",89,557,2024-10-12 00:00:00,DEUKT2001,700,0,557,2024-10-12 00:00:00
"(90, -1324, 'Saturday-10-12'),",90,-1324,2024-10-12 00:00:00,DEULBC001,3500,0,-1324,2024-10-12 00:00:00
"(91, -1479, 'Saturday-10-12'),",91,-1479,2024-10-12 00:00:00,DEULBC002,3500,0,-1479,2024-10-12 00:00:00
"(92, 1, 'Saturday-10-12'),",92,1,2024-10-12 00:00:00,DEULDX001,1500,0,1,2024-10-12 00:00:00
"(93, 2608, 'Saturday-10-12'),",93,2608,2024-10-12 00:00:00,DEULEH001,2000,1,2608,2024-10-12 00:00:00
"(94, 1, 'Saturday-10-12'),",94,1,2024-10-12 00:00:00,DEUMMD001,500,0,1,2024-10-12 00:00:00
"(95, 403, 'Saturday-10-12'),",95,403,2024-10-12 00:00:00,DEUMUM001,2477,0,403,2024-10-12 00:00:00
"(96, 55, 'Saturday-10-12'),",96,55,2024-10-12 00:00:00,DEUNBI001,1464,0,55,2024-10-12 00:00:00
"(97, 3366, 'Saturday-10-12'),",97,3366,2024-10-12 00:00:00,DEUNDS001,2556,1,3366,2024-10-12 00:00:00
"(98, 11550, 'Saturday-10-12'),",98,11550,2024-10-12 00:00:00,DEUNEM001,48129,0,11550,2024-10-12 00:00:00
"(99, 7124, 'Saturday-10-12'),",99,7124,2024-10-12 00:00:00,DEUNSS001,4122,1,7124,2024-10-12 00:00:00
"(100, 2844, 'Saturday-10-12'),",100,2844,2024-10-12 00:00:00,DEUNUE001,1460,1,2844,2024-10-12 00:00:00
"(101, -1140, 'Saturday-10-12'),",101,-1140,2024-10-12 00:00:00,DEUOSN001,650,0,-1140,2024-10-12 00:00:00
"(102, 3390, 'Saturday-10-12'),",102,3390,2024-10-12 00:00:00,DEUOSN002,3146,1,3390,2024-10-12 00:00:00
"(103, 1492, 'Saturday-10-12'),",103,1492,2024-10-12 00:00:00,DEUOSN003,1605,0,1492,2024-10-12 00:00:00
"(104, 0, 'Saturday-10-12'),",104,0,2024-10-12 00:00:00,DEUPOOL  L,0,0,0,2024-10-12 00:00:00
"(105, 14275, 'Saturday-10-12'),",105,14275,2024-10-12 00:00:00,DEURDN001,15000,0,14275,2024-10-12 00:00:00
"(106, 1, 'Saturday-10-12'),",106,1,2024-10-12 00:00:00,DEURDS001,3,0,1,2024-10-12 00:00:00
"(107, 10, 'Saturday-10-12'),",107,10,2024-10-12 00:00:00,DEUREG001,0,1,10,2024-10-12 00:00:00
"(108, 40, 'Saturday-10-12'),",108,40,2024-10-12 00:00:00,DEUREG002,9,1,40,2024-10-12 00:00:00
"(109, 17106, 'Saturday-10-12'),",109,17106,2024-10-12 00:00:00,DEURKW001,20344,0,17106,2024-10-12 00:00:00
"(110, 6927, 'Saturday-10-12'),",110,6927,2024-10-12 00:00:00,DEUSAR001,17222,0,6927,2024-10-12 00:00:00
"(111, -37, 'Saturday-10-12'),",111,-37,2024-10-12 00:00:00,DEUSCF001,1487,0,-37,2024-10-12 00:00:00
"(112, 3, 'Saturday-10-12'),",112,3,2024-10-12 00:00:00,DEUSRD001,2222,0,3,2024-10-12 00:00:00
"(113, 0, 'Saturday-10-12'),",113,0,2024-10-12 00:00:00,DEUSTM001,35,0,0,2024-10-12 00:00:00
"(114, 0, 'Saturday-10-12'),",114,0,2024-10-12 00:00:00,DEUUCH001,0,0,0,2024-10-12 00:00:00
"(115, 297, 'Saturday-10-12'),",115,297,2024-10-12 00:00:00,DEUUEN001,2322,0,297,2024-10-12 00:00:00
"(116, 3920, 'Saturday-10-12'),",116,3920,2024-10-12 00:00:00,DEUULZ001,5700,0,3920,2024-10-12 00:00:00
"(117, 1858, 'Saturday-10-12'),",117,1858,2024-10-12 00:00:00,DEUWBW001,2222,0,1858,2024-10-12 00:00:00
"(118, 72, 'Saturday-10-12'),",118,72,2024-10-12 00:00:00,DEUWDR001,3341,0,72,2024-10-12 00:00:00
"(119, 0, 'Saturday-10-12'),",119,0,2024-10-12 00:00:00,DEUWIS001,0,0,0,2024-10-12 00:00:00
"(120, 4613, 'Saturday-10-12'),",120,4613,2024-10-12 00:00:00,DEUWLZ001,3208,1,4613,2024-10-12 00:00:00
"(121, 15, 'Saturday-10-12'),",121,15,2024-10-12 00:00:00,DEUWMO001,2222,0,15,2024-10-12 00:00:00
"(122, -25109, 'Saturday-10-12'),",122,-25109,2024-10-12 00:00:00,DEUWOB001 ,16508,0,-25109,2024-10-12 00:00:00
"(123, 203, 'Saturday-10-12'),",123,203,2024-10-12 00:00:00,DEUWVN001,2222,0,203,2024-10-12 00:00:00
"(124, 5913, 'Saturday-10-12'),",124,5913,2024-10-12 00:00:00,DEUZET001,8184,0,5913,2024-10-12 00:00:00
"(125, 0, 'Saturday-10-12'),",125,0,2024-10-12 00:00:00,DEUZUE001,0,0,0,2024-10-12 00:00:00
"(126, -13081, 'Saturday-10-12'),",126,-13081,2024-10-12 00:00:00,DEUZWI001,3433,0,-13081,2024-10-12 00:00:00
"(127, 7096, 'Saturday-10-12'),",127,7096,2024-10-12 00:00:00,DEUZWI002,9296,0,7096,2024-10-12 00:00:00
"(128, 5, 'Saturday-10-12'),",128,5,2024-10-12 00:00:00,DEUZWI003,500,0,5,2024-10-12 00:00:00
"(1, 112, 'Sunday-10-13'),",1,112,2024-10-13 00:00:00,DEU010   B,2222,0,112,2024-10-13 00:00:00
"(2, 5, 'Sunday-10-13'),",2,5,2024-10-13 00:00:00,DEU0111  B,22834,0,5,2024-10-13 00:00:00
"(3, 0, 'Sunday-10-13'),",3,0,2024-10-13 00:00:00,DEU07024 L,2000,0,0,2024-10-13 00:00:00
"(4, 484, 'Sunday-10-13'),",4,484,2024-10-13 00:00:00,DEU110071L,2222,0,484,2024-10-13 00:00:00
"(5, 2, 'Sunday-10-13'),",5,2,2024-10-13 00:00:00,DEU1120  L,0,1,2,2024-10-13 00:00:00
"(6, 0, 'Sunday-10-13'),",6,0,2024-10-13 00:00:00,DEU1162  L,3000,0,0,2024-10-13 00:00:00
"(7, 9, 'Sunday-10-13'),",7,9,2024-10-13 00:00:00,DEU1206  L,327,0,9,2024-10-13 00:00:00
"(8, -131, 'Sunday-10-13'),",8,-131,2024-10-13 00:00:00,DEU1299  L,296,0,-131,2024-10-13 00:00:00
"(9, 1, 'Sunday-10-13'),",9,1,2024-10-13 00:00:00,DEU1401  L,6,0,1,2024-10-13 00:00:00
"(10, 1, 'Sunday-10-13'),",10,1,2024-10-13 00:00:00,DEU1420  L,2222,0,1,2024-10-13 00:00:00
"(11, 0, 'Sunday-10-13'),",11,0,2024-10-13 00:00:00,DEU1504  L,5000,0,0,2024-10-13 00:00:00
"(12, -2, 'Sunday-10-13'),",12,-2,2024-10-13 00:00:00,DEU1543  L,1500,0,-2,2024-10-13 00:00:00
"(13, -2, 'Sunday-10-13'),",13,-2,2024-10-13 00:00:00,DEU1544  L,500,0,-2,2024-10-13 00:00:00
"(14, 0, 'Sunday-10-13'),",14,0,2024-10-13 00:00:00,DEU1702  L,0,0,0,2024-10-13 00:00:00
"(15, 1, 'Sunday-10-13'),",15,1,2024-10-13 00:00:00,DEU2120  L,0,1,1,2024-10-13 00:00:00
"(16, 2, 'Sunday-10-13'),",16,2,2024-10-13 00:00:00,DEU2181  L,0,1,2,2024-10-13 00:00:00
"(17, 208, 'Sunday-10-13'),",17,208,2024-10-13 00:00:00,DEU21K01 L,2222,0,208,2024-10-13 00:00:00
"(18, 650, 'Sunday-10-13'),",18,650,2024-10-13 00:00:00,DEU21P05 L,2222,0,650,2024-10-13 00:00:00
"(19, 3, 'Sunday-10-13'),",19,3,2024-10-13 00:00:00,DEU21P20 L,2222,0,3,2024-10-13 00:00:00
"(20, 8, 'Sunday-10-13'),",20,8,2024-10-13 00:00:00,DEU21W46 L,17,0,8,2024-10-13 00:00:00
"(21, 0, 'Sunday-10-13'),",21,0,2024-10-13 00:00:00,DEU2272  L,0,0,0,2024-10-13 00:00:00
"(22, 668, 'Sunday-10-13'),",22,668,2024-10-13 00:00:00,DEU22P10 L,2222,0,668,2024-10-13 00:00:00
"(23, 407, 'Sunday-10-13'),",23,407,2024-10-13 00:00:00,DEU22P46 L,2222,0,407,2024-10-13 00:00:00
"(24, -36, 'Sunday-10-13'),",24,-36,2024-10-13 00:00:00,DEU22P69 L,366,0,-36,2024-10-13 00:00:00
"(25, 2, 'Sunday-10-13'),",25,2,2024-10-13 00:00:00,DEU240   B,2000,0,2,2024-10-13 00:00:00
"(26, 7, 'Sunday-10-13'),",26,7,2024-10-13 00:00:00,DEU340   B,8,0,7,2024-10-13 00:00:00
"(27, 1, 'Sunday-10-13'),",27,1,2024-10-13 00:00:00,DEU3799  L,5000,0,1,2024-10-13 00:00:00
"(28, 927, 'Sunday-10-13'),",28,927,2024-10-13 00:00:00,DEU520   N,420,1,927,2024-10-13 00:00:00
"(29, 0, 'Sunday-10-13'),",29,0,2024-10-13 00:00:00,DEU530   N,3000,0,0,2024-10-13 00:00:00
"(30, 6, 'Sunday-10-13'),",30,6,2024-10-13 00:00:00,DEU620   B,8,0,6,2024-10-13 00:00:00
"(31, 0, 'Sunday-10-13'),",31,0,2024-10-13 00:00:00,DEU620   N,3000,0,0,2024-10-13 00:00:00
"(32, 0, 'Sunday-10-13'),",32,0,2024-10-13 00:00:00,DEU68024 L,2000,0,0,2024-10-13 00:00:00
"(33, -535, 'Sunday-10-13'),",33,-535,2024-10-13 00:00:00,DEU700Y  H,2000,0,-535,2024-10-13 00:00:00
"(34, 168, 'Sunday-10-13'),",34,168,2024-10-13 00:00:00,DEU7071  H,3500,0,168,2024-10-13 00:00:00
"(35, 0, 'Sunday-10-13'),",35,0,2024-10-13 00:00:00,DEU70DUE L,0,0,0,2024-10-13 00:00:00
"(36, 1411, 'Sunday-10-13'),",36,1411,2024-10-13 00:00:00,DEU780   B,2500,0,1411,2024-10-13 00:00:00
"(37, 0, 'Sunday-10-13'),",37,0,2024-10-13 00:00:00,DEU78055 L,2500,0,0,2024-10-13 00:00:00
"(38, 160, 'Sunday-10-13'),",38,160,2024-10-13 00:00:00,DEU790   B,314,0,160,2024-10-13 00:00:00
"(39, 0, 'Sunday-10-13'),",39,0,2024-10-13 00:00:00,DEU81024 L,2000,0,0,2024-10-13 00:00:00
"(40, 0, 'Sunday-10-13'),",40,0,2024-10-13 00:00:00,DEU83024 L,2000,0,0,2024-10-13 00:00:00
"(41, 12153, 'Sunday-10-13'),",41,12153,2024-10-13 00:00:00,DEU850   B,13368,0,12153,2024-10-13 00:00:00
"(42, 0, 'Sunday-10-13'),",42,0,2024-10-13 00:00:00,DEU85016 L,0,0,0,2024-10-13 00:00:00
"(43, 1633, 'Sunday-10-13'),",43,1633,2024-10-13 00:00:00,DEUBIE001,500,1,1633,2024-10-13 00:00:00
"(44, 0, 'Sunday-10-13'),",44,0,2024-10-13 00:00:00,DEUBRE001,0,0,0,2024-10-13 00:00:00
"(45, 0, 'Sunday-10-13'),",45,0,2024-10-13 00:00:00,DEUBRE002,0,0,0,2024-10-13 00:00:00
"(46, -7643, 'Sunday-10-13'),",46,-7643,2024-10-13 00:00:00,DEUBRV001,22254,0,-7643,2024-10-13 00:00:00
"(47, -1751, 'Sunday-10-13'),",47,-1751,2024-10-13 00:00:00,DEUBRV002,2191,0,-1751,2024-10-13 00:00:00
"(48, 136, 'Sunday-10-13'),",48,136,2024-10-13 00:00:00,DEUBTL001,2528,0,136,2024-10-13 00:00:00
"(49, 2083, 'Sunday-10-13'),",49,2083,2024-10-13 00:00:00,DEUCAN001,1971,1,2083,2024-10-13 00:00:00
"(50, -215, 'Sunday-10-13'),",50,-215,2024-10-13 00:00:00,DEUCUX001,3000,0,-215,2024-10-13 00:00:00
"(51, -1256, 'Sunday-10-13'),",51,-1256,2024-10-13 00:00:00,DEUCUX002,3000,0,-1256,2024-10-13 00:00:00
"(52, 4581, 'Sunday-10-13'),",52,4581,2024-10-13 00:00:00,DEUDAR001,3200,1,4581,2024-10-13 00:00:00
"(53, 0, 'Sunday-10-13'),",53,0,2024-10-13 00:00:00,DEUDAR002,0,0,0,2024-10-13 00:00:00
"(54, 0, 'Sunday-10-13'),",54,0,2024-10-13 00:00:00,DEUDD    K,3000,0,0,2024-10-13 00:00:00
"(55, 5294, 'Sunday-10-13'),",55,5294,2024-10-13 00:00:00,DEUDRS001,8056,0,5294,2024-10-13 00:00:00
"(56, 0, 'Sunday-10-13'),",56,0,2024-10-13 00:00:00,DEUDUE001,0,0,0,2024-10-13 00:00:00
"(57, 2377, 'Sunday-10-13'),",57,2377,2024-10-13 00:00:00,DEUDUI001,4014,0,2377,2024-10-13 00:00:00
"(58, 14, 'Sunday-10-13'),",58,14,2024-10-13 00:00:00,DEUEGI001,2222,0,14,2024-10-13 00:00:00
"(59, 0, 'Sunday-10-13'),",59,0,2024-10-13 00:00:00,DEUEMD   L,3000,0,0,2024-10-13 00:00:00
"(60, -8740, 'Sunday-10-13'),",60,-8740,2024-10-13 00:00:00,DEUEME001,11619,0,-8740,2024-10-13 00:00:00
"(61, 755, 'Sunday-10-13'),",61,755,2024-10-13 00:00:00,DEUEME002,44650,0,755,2024-10-13 00:00:00
"(62, 2210, 'Sunday-10-13'),",62,2210,2024-10-13 00:00:00,DEUEME003,10300,0,2210,2024-10-13 00:00:00
"(63, 5947, 'Sunday-10-13'),",63,5947,2024-10-13 00:00:00,DEUEME004,3000,1,5947,2024-10-13 00:00:00
"(64, 0, 'Sunday-10-13'),",64,0,2024-10-13 00:00:00,DEUEME005,3000,0,0,2024-10-13 00:00:00
"(65, 1731, 'Sunday-10-13'),",65,1731,2024-10-13 00:00:00,DEUEME006,1995,0,1731,2024-10-13 00:00:00
"(66, 5347, 'Sunday-10-13'),",66,5347,2024-10-13 00:00:00,DEUESS001,4500,1,5347,2024-10-13 00:00:00
"(67, 2566, 'Sunday-10-13'),",67,2566,2024-10-13 00:00:00,DEUFAB001,3157,0,2566,2024-10-13 00:00:00
"(68, 1285, 'Sunday-10-13'),",68,1285,2024-10-13 00:00:00,DEUFLB001,2222,0,1285,2024-10-13 00:00:00
"(69, 2698, 'Sunday-10-13'),",69,2698,2024-10-13 00:00:00,DEUFUW001,4754,0,2698,2024-10-13 00:00:00
"(70, 4272, 'Sunday-10-13'),",70,4272,2024-10-13 00:00:00,DEUGHU001,6622,0,4272,2024-10-13 00:00:00
"(71, 1219, 'Sunday-10-13'),",71,1219,2024-10-13 00:00:00,DEUGIG001,890,1,1219,2024-10-13 00:00:00
"(72, 2744, 'Sunday-10-13'),",72,2744,2024-10-13 00:00:00,DEUGIZ001,1500,1,2744,2024-10-13 00:00:00
"(73, 0, 'Sunday-10-13'),",73,0,2024-10-13 00:00:00,DEUGME001,369,0,0,2024-10-13 00:00:00
"(74, 0, 'Sunday-10-13'),",74,0,2024-10-13 00:00:00,DEUGRM001,0,0,0,2024-10-13 00:00:00
"(75, 100, 'Sunday-10-13'),",75,100,2024-10-13 00:00:00,DEUHAJ001,11492,0,100,2024-10-13 00:00:00
"(76, 985, 'Sunday-10-13'),",76,985,2024-10-13 00:00:00,DEUHAJ002,2222,0,985,2024-10-13 00:00:00
"(77, 21, 'Sunday-10-13'),",77,21,2024-10-13 00:00:00,DEUHAJ003,106,0,21,2024-10-13 00:00:00
"(78, 9, 'Sunday-10-13'),",78,9,2024-10-13 00:00:00,DEUHAJ004,175,0,9,2024-10-13 00:00:00
"(79, 4232, 'Sunday-10-13'),",79,4232,2024-10-13 00:00:00,DEUHAM001,3000,1,4232,2024-10-13 00:00:00
"(80, -1888, 'Sunday-10-13'),",80,-1888,2024-10-13 00:00:00,DEUHAM002,2259,0,-1888,2024-10-13 00:00:00
"(81, 1, 'Sunday-10-13'),",81,1,2024-10-13 00:00:00,DEUHEA001,0,1,1,2024-10-13 00:00:00
"(82, 86, 'Sunday-10-13'),",82,86,2024-10-13 00:00:00,DEUHEN001,2222,0,86,2024-10-13 00:00:00
"(83, 2824, 'Sunday-10-13'),",83,2824,2024-10-13 00:00:00,DEUHMA001,2222,1,2824,2024-10-13 00:00:00
"(84, 8639, 'Sunday-10-13'),",84,8639,2024-10-13 00:00:00,DEUILG001,8140,1,8639,2024-10-13 00:00:00
"(85, -20468, 'Sunday-10-13'),",85,-20468,2024-10-13 00:00:00,DEUING001,5314,0,-20468,2024-10-13 00:00:00
"(86, 9319, 'Sunday-10-13'),",86,9319,2024-10-13 00:00:00,DEUKAK001,2222,1,9319,2024-10-13 00:00:00
"(87, 1285, 'Sunday-10-13'),",87,1285,2024-10-13 00:00:00,DEUKAS001,2222,0,1285,2024-10-13 00:00:00
"(88, 8322, 'Sunday-10-13'),",88,8322,2024-10-13 00:00:00,DEUKIP001,5884,1,8322,2024-10-13 00:00:00
"(89, 557, 'Sunday-10-13'),",89,557,2024-10-13 00:00:00,DEUKT2001,700,0,557,2024-10-13 00:00:00
"(90, -1324, 'Sunday-10-13'),",90,-1324,2024-10-13 00:00:00,DEULBC001,3500,0,-1324,2024-10-13 00:00:00
"(91, -1501, 'Sunday-10-13'),",91,-1501,2024-10-13 00:00:00,DEULBC002,3500,0,-1501,2024-10-13 00:00:00
"(92, 1, 'Sunday-10-13'),",92,1,2024-10-13 00:00:00,DEULDX001,1500,0,1,2024-10-13 00:00:00
"(93, 2608, 'Sunday-10-13'),",93,2608,2024-10-13 00:00:00,DEULEH001,2000,1,2608,2024-10-13 00:00:00
"(94, 1, 'Sunday-10-13'),",94,1,2024-10-13 00:00:00,DEUMMD001,500,0,1,2024-10-13 00:00:00
"(95, 403, 'Sunday-10-13'),",95,403,2024-10-13 00:00:00,DEUMUM001,2477,0,403,2024-10-13 00:00:00
"(96, 55, 'Sunday-10-13'),",96,55,2024-10-13 00:00:00,DEUNBI001,1464,0,55,2024-10-13 00:00:00
"(97, 3365, 'Sunday-10-13'),",97,3365,2024-10-13 00:00:00,DEUNDS001,2556,1,3365,2024-10-13 00:00:00
"(98, 11554, 'Sunday-10-13'),",98,11554,2024-10-13 00:00:00,DEUNEM001,48129,0,11554,2024-10-13 00:00:00
"(99, 7152, 'Sunday-10-13'),",99,7152,2024-10-13 00:00:00,DEUNSS001,4122,1,7152,2024-10-13 00:00:00
"(100, 2845, 'Sunday-10-13'),",100,2845,2024-10-13 00:00:00,DEUNUE001,1460,1,2845,2024-10-13 00:00:00
"(101, -1140, 'Sunday-10-13'),",101,-1140,2024-10-13 00:00:00,DEUOSN001,650,0,-1140,2024-10-13 00:00:00
"(102, 3388, 'Sunday-10-13'),",102,3388,2024-10-13 00:00:00,DEUOSN002,3146,1,3388,2024-10-13 00:00:00
"(103, 1492, 'Sunday-10-13'),",103,1492,2024-10-13 00:00:00,DEUOSN003,1605,0,1492,2024-10-13 00:00:00
"(104, 0, 'Sunday-10-13'),",104,0,2024-10-13 00:00:00,DEUPOOL  L,0,0,0,2024-10-13 00:00:00
"(105, 14314, 'Sunday-10-13'),",105,14314,2024-10-13 00:00:00,DEURDN001,15000,0,14314,2024-10-13 00:00:00
"(106, 1, 'Sunday-10-13'),",106,1,2024-10-13 00:00:00,DEURDS001,3,0,1,2024-10-13 00:00:00
"(107, 10, 'Sunday-10-13'),",107,10,2024-10-13 00:00:00,DEUREG001,0,1,10,2024-10-13 00:00:00
"(108, 40, 'Sunday-10-13'),",108,40,2024-10-13 00:00:00,DEUREG002,9,1,40,2024-10-13 00:00:00
"(109, 17108, 'Sunday-10-13'),",109,17108,2024-10-13 00:00:00,DEURKW001,20344,0,17108,2024-10-13 00:00:00
"(110, 6927, 'Sunday-10-13'),",110,6927,2024-10-13 00:00:00,DEUSAR001,17222,0,6927,2024-10-13 00:00:00
"(111, -37, 'Sunday-10-13'),",111,-37,2024-10-13 00:00:00,DEUSCF001,1487,0,-37,2024-10-13 00:00:00
"(112, 3, 'Sunday-10-13'),",112,3,2024-10-13 00:00:00,DEUSRD001,2222,0,3,2024-10-13 00:00:00
